ExpID,,Plot,Date,Depth From,Depth To,ALUM,BD,BORO,CALC,CEC,CHLO,COPP,ELEC,IRON,MAGN,MANG,NH4,NO3,ORGC,PH,PHOS,POTA,RESID,RESIDCN,SODI,SULF,SWC,TOTN,ZINC
601,,60101,26/06/1996,0,20,,,0.25,2.480000019,,15,0.5,0.050000001,97,0.709999979,1,,,2.099999905,5.699999809,16,0.25999999,,,0.029999999,11,,,0.100000001
601,,60101,26/06/1996,40,60,,,0.129999995,1.00999999,,10,0.300000012,0.02,8,0.280000001,1,,,0.400000006,5.300000191,5,0.079999998,,,0.01,42,,,0.100000001
601,,60112,26/06/1996,0,20,,,0.25999999,1.629999995,,10,0.699999988,0.050000001,20,0.529999971,9,,,1.100000024,5.5,63,0.25999999,,,0.02,17,,,0.100000001
601,,60112,26/06/1996,40,60,,,0.209999993,0.50999999,,10,0.400000006,0.029999999,7,0.200000003,11,,,0.5,5.099999905,8,0.109999999,,,0.01,97,,,0.100000001
607,,60701,8/8/1996,0,20,,,0.239999995,2.660000086,,20,0.300000012,0.059999999,131,0.379999995,1,,,1.100000024,5.800000191,53,0.170000002,,,0.090000004,10,,,0.200000003
607,,60701,8/8/1996,40,60,,,0.109999999,0.980000019,,20,0.200000003,0.039999999,34,0.100000001,1,,,0.600000024,5,12,0.059999999,,,0.050000001,98,,,0.100000001
607,,60708,8/8/1996,0,20,,,0.180000007,2.650000095,,15,0.300000012,0.050000001,130,0.289999992,1,,,1.100000024,6.099999905,83,0.140000001,,,0.050000001,8,,,0.200000003
607,,60708,8/8/1996,40,60,,,0.129999995,0.839999974,,10,0.300000012,0.039999999,44,0.119999997,1,,,0.5,5,17,0.07,,,0.02,65,,,0.200000003
613,,61302,1/8/1996,0,20,,,0.25999999,3.130000114,,15,0.5,0.029999999,8,0.850000024,12,,,0.600000024,6.900000095,10,0.050000001,,,0.129999995,11,,,0.300000012
613,,61302,1/8/1996,40,60,,,0.629999995,4.579999924,,75,0.699999988,0.079999998,7,4.239999771,14,,,0.300000012,7.099999905,5,0.100000001,,,1.330000043,16,,,0.100000001
613,,61307,1/8/1996,0,20,,,0.370000005,3.900000095,,15,0.699999988,0.029999999,9,1.080000043,13,,,0.600000024,7.099999905,7,0.050000001,,,0.129999995,7,,,0.200000003
613,,61307,1/8/1996,40,60,,,0.25999999,1.75,,15,1.100000024,0.02,6,1.070000052,2,,,0.100000001,7,3,0.050000001,,,0.129999995,12,,,0.200000003
619,,61901,15/08/1996,0,20,,,0.330000013,3.079999924,,70,0.5,0.25,52,0.889999986,8,,,1.100000024,6.400000095,59,0.75,,,0.310000002,40,,,1.100000024
619,,61901,15/08/1996,40,60,,,0.25999999,1.629999995,,15,0.600000024,0.050000001,11,0.879999995,11,,,0.300000012,5.900000095,9,0.079999998,,,0.090000004,54,,,0.100000001
619,,61912,15/08/1996,0,20,,,0.310000002,3.25999999,,50,0.899999976,0.209999993,28,1.330000043,17,,,0.800000012,6.099999905,26,0.349999994,,,0.280000001,70,,,0.200000003
619,,61912,15/08/1996,40,60,,,0.419999987,3.460000038,,40,0.600000024,0.119999997,13,2.289999962,9,,,0.5,6.300000191,15,0.379999995,,,0.319999993,88,,,0.100000001
625,,62501,30/09/1996,0,20,,,0.699999988,4.369999886,,20,1.200000048,0.059999999,10,1.460000038,19,,,0.800000012,5.800000191,44,0.810000002,,,0.029999999,56,,,0.100000001
625,,62501,30/09/1996,40,60,,,0.5,4.079999924,,15,1,0.050000001,8,1.429999948,14,,,0.5,6,28,0.460000008,,,0.029999999,90,,,0.100000001
625,,62508,30/09/1996,0,20,,,0.75999999,5.079999924,,15,1.299999952,0.050000001,14,1.899999976,21,,,6,5.900000095,36,0.709999979,,,0.029999999,16.60000038,,,0.300000012
625,,62508,30/09/1996,40,60,,,0.610000014,4.559999943,,20,1.100000024,0.039999999,10,1.74000001,13,,,0.600000024,6.199999809,23,0.469999999,,,0.039999999,53,,,0.100000001
701,,70112,29/02/1996,0,20,,,0.270000011,5.630000114,,15,2,0.039999999,164,1.190000057,47,,,9,5.800000191,275,0.150000006,,,0.100000001,4,,,4.300000191
701,,70116,29/02/1996,0,20,,,0.25,5.53000021,,20,2,0.039999999,160,1.200000048,51,,,0.800000012,5.800000191,275,0.150000006,,,0.140000001,5,,,4.300000191
706,,70601,29/02/1996,0,20,,,0.270000011,5.630000114,,15,2,0.039999999,164,1.190000057,47,,,9,5.800000191,275,0.150000006,,,0.100000001,4,,,4.300000191
706,,70602,29/02/1996,0,20,,,0.270000011,5.630000114,,15,2,0.039999999,164,1.190000057,47,,,9,5.800000191,275,0.150000006,,,0.100000001,4,,,4.300000191
706,,70603,29/02/1996,0,20,,,0.25,5.53000021,,20,2,0.039999999,160,1.200000048,51,,,0.800000012,5.800000191,275,0.150000006,,,0.140000001,5,,,4.300000191
706,,70604,29/02/1996,0,20,,,0.25,5.53000021,,20,2,0.039999999,160,1.200000048,51,,,0.800000012,5.800000191,275,0.150000006,,,0.140000001,5,,,4.300000191
711,,71101,2/5/1997,0,20,0.189999998,,0.389999986,3.440000057,,25,0.600000024,0.050000001,37,0.550000012,43,,,0.699999988,5.5,13,0.180000007,,,0.079999998,21,,,0.400000006
711,,71101,2/5/1997,40,60,,,0.200000003,3.289999962,,10,0.699999988,0.039999999,16,1.929999948,14,,,0.300000012,6.199999809,5,0.119999997,,,0.75,18,,,1.200000048
711,,71106,2/5/1997,0,20,0.319999993,,0.189999998,2.019999981,,10,0.400000006,0.029999999,78,0.200000003,15,,,0.699999988,5.300000191,31,0.100000001,,,0.050000001,8,,,0.300000012
711,,71106,2/5/1997,40,60,0.800000012,,0.150000006,2.150000095,,25,0.5,0.050000001,20,0.899999976,22,,,0.400000006,5.400000095,3,0.090000004,,,0.529999971,51,,,0.300000012
750,,75060,4/7/1998,0,15,,1.019999981,,12.84000015,,,3,,45,8.220000267,,,,1.600000024,6.960000038,150,0.620000005,,,,44,,865,2.700000048
750,,75060,4/7/1998,15,30,,1.139999986,,12.80000019,,,2.799999952,,39,8.329999924,,,,1.399999976,6.96999979,130,0.409999996,,,,7,,805,2.5
750,,75060,4/7/1998,30,45,,1.330000043,,12.80000019,,,2.799999952,,39,8.329999924,,,,1.399999976,6.96999979,130,0.409999996,,,,7,,805,2.5
750,,75060,4/7/1998,45,60,,1.570000052,,16.69000053,,,1.5,,16,10.61999989,,,,0.5,7.679999828,10,0.449999988,,,,7,,360,0.600000024
750,,75060,4/7/1998,60,90,,,,16.69000053,,,1.5,,16,10.61999989,,,,0.5,7.679999828,10,0.449999988,,,,7,,360,0.600000024
750,,75060,4/7/1998,90,120,,,,15.02000046,,,0.600000024,,13,11.89000034,,,,0.200000003,8.199999809,23,0.400000006,,,,6,,230,0.600000024
750,,75060,4/7/1998,120,150,,,,15.02000046,,,0.600000024,,13,11.89000034,,,,0.200000003,8.199999809,23,0.400000006,,,,6,,230,0.600000024
750,,75060,4/7/1998,150,180,,,,15.02000046,,,0.600000024,,13,11.89000034,,,,0.200000003,8.260000229,23,0.400000006,,,,6,,230,0.600000024
751,,75060,4/7/1998,0,15,,1.019999981,,12.84000015,,,3,,45,8.220000267,,,,1.600000024,6.960000038,150,0.620000005,,,,44,,865,2.700000048
751,,75060,4/7/1998,15,30,,1.139999986,,12.80000019,,,2.799999952,,39,8.329999924,,,,1.399999976,6.96999979,130,0.409999996,,,,7,,805,2.5
751,,75060,4/7/1998,30,45,,1.330000043,,12.80000019,,,2.799999952,,39,8.329999924,,,,1.399999976,6.96999979,130,0.409999996,,,,7,,805,2.5
751,,75060,4/7/1998,45,60,,1.570000052,,16.69000053,,,1.5,,16,10.61999989,,,,0.5,7.679999828,10,0.449999988,,,,7,,360,0.600000024
751,,75060,4/7/1998,60,90,,,,16.69000053,,,1.5,,16,10.61999989,,,,0.5,7.679999828,10,0.449999988,,,,7,,360,0.600000024
751,,75060,4/7/1998,90,120,,,,15.02000046,,,0.600000024,,13,11.89000034,,,,0.200000003,8.199999809,23,0.400000006,,,,6,,230,0.600000024
751,,75060,4/7/1998,120,150,,,,15.02000046,,,0.600000024,,13,11.89000034,,,,0.200000003,8.199999809,23,0.400000006,,,,6,,230,0.600000024
751,,75060,4/7/1998,150,180,,,,15.02000046,,,0.600000024,,13,11.89000034,,,,0.200000003,8.260000229,23,0.400000006,,,,6,,230,0.600000024
905,,90501,12/8/1996,0,15,,1.274000049,,,,,,,,,,0.689999998,27.37999916,,,,,,,,,8.760000229,,
905,,90501,12/8/1996,15,30,,1.156999946,,,,,,,,,,0.340000004,14.35000038,,,,,,,,,10.31000042,,
905,,90501,12/8/1996,30,45,,1.730000019,,,,,,,,,,0.319999993,7.920000076,,,,,,,,,16.03000069,,
905,,90501,12/8/1996,45,60,,1.680999994,,,,,,,,,,0.319999993,8.470000267,,,,,,,,,15.65999985,,
905,,90501,12/8/1996,60,90,,1.613000035,,,,,,,,,,0.209999993,10.56999969,,,,,,,,,20.52000046,,
905,,90501,12/8/1996,90,120,,1.67900002,,,,,,,,,,0.079999998,8.380000114,,,,,,,,,25.79999924,,
905,,90501,14/08/1996,0,20,,,0.439999998,2,,20,0.899999976,0.07,41,0.899999976,43,,,0.5,5.800000191,41,0.589999974,,,0.039999999,6,,,1
905,,90501,14/08/1996,40,60,,,0.430000007,1.75999999,,15,0.800000012,0.050000001,28,0.769999981,40,,,0.300000012,5.699999809,31,0.400000006,,,0.050000001,12,,,0.699999988
905,,90501,10/9/1997,0,0,,,,,,,,,,,,,,,,,,829.1300049,180,,,,,
905,,90502,12/8/1996,0,15,,1.217000008,,,,,,,,,,0.540000021,22.42000008,,,,,,,,,7.739999771,,
905,,90502,12/8/1996,15,30,,1.194000006,,,,,,,,,,0.109999999,9.18999958,,,,,,,,,9.220000267,,
905,,90502,12/8/1996,30,45,,1.534000039,,,,,,,,,,0.189999998,3.710000038,,,,,,,,,12.81000042,,
905,,90502,12/8/1996,45,60,,1.601999998,,,,,,,,,,0.090000004,2.910000086,,,,,,,,,14.27000046,,
905,,90502,12/8/1996,60,90,,1.562999964,,,,,,,,,,0,4.420000076,,,,,,,,,16.5,,
905,,90502,12/8/1996,90,120,,1.774999976,,,,,,,,,,0,8.850000381,,,,,,,,,25.68000031,,
905,,90502,14/08/1996,0,20,,,0.439999998,2,,20,0.899999976,0.07,41,0.899999976,43,,,0.5,5.800000191,41,0.589999974,,,0.039999999,6,,,1
905,,90502,14/08/1996,40,60,,,0.430000007,1.75999999,,15,0.800000012,0.050000001,28,0.769999981,40,,,0.300000012,5.699999809,31,0.400000006,,,0.050000001,12,,,0.699999988
905,,90502,10/9/1997,0,0,,,,,,,,,,,,,,,,,,829.1300049,194.8000031,,,,,
905,,90503,12/8/1996,0,15,,1.396000028,,,,,,,,,,1.25999999,23.87000084,,,,,,,,,9.020000458,,
905,,90503,12/8/1996,15,30,,1.180999994,,,,,,,,,,0.449999988,11.11999989,,,,,,,,,9.600000381,,
905,,90503,12/8/1996,30,45,,1.549000025,,,,,,,,,,0.230000004,7.550000191,,,,,,,,,13.19999981,,
905,,90503,12/8/1996,45,60,,1.656999946,,,,,,,,,,0.300000012,7.929999828,,,,,,,,,14.89000034,,
905,,90503,12/8/1996,60,90,,1.754999995,,,,,,,,,,0,10.60999966,,,,,,,,,18.45999908,,
905,,90503,12/8/1996,90,120,,1.672999978,,,,,,,,,,0,10.22000027,,,,,,,,,22.96999931,,
905,,90503,14/08/1996,0,20,,,0.439999998,2,,20,0.899999976,0.07,41,0.899999976,43,,,0.5,5.800000191,41,0.589999974,,,0.039999999,6,,,1
905,,90503,14/08/1996,40,60,,,0.430000007,1.75999999,,15,0.800000012,0.050000001,28,0.769999981,40,,,0.300000012,5.699999809,31,0.400000006,,,0.050000001,12,,,0.699999988
905,,90503,10/9/1997,0,0,,,,,,,,,,,,,,,,,,829.1300049,158.1999969,,,,,
905,,90504,12/8/1996,0,15,,1.355000019,,,,,,,,,,2.109999895,16.62000084,,,,,,,,,9.590000153,,
905,,90504,12/8/1996,15,30,,1.200000048,,,,,,,,,,0.409999996,5.599999905,,,,,,,,,10.47000027,,
905,,90504,12/8/1996,30,45,,1.592000008,,,,,,,,,,0,1.960000038,,,,,,,,,14.85000038,,
905,,90504,12/8/1996,45,60,,1.585000038,,,,,,,,,,0,2.210000038,,,,,,,,,15.28999996,,
905,,90504,12/8/1996,60,90,,1.664999962,,,,,,,,,,0,4.96999979,,,,,,,,,21.46999931,,
905,,90504,12/8/1996,90,120,,1.731999993,,,,,,,,,,0,6.550000191,,,,,,,,,23.68000031,,
905,,90504,14/08/1996,0,20,,,0.439999998,2,,20,0.899999976,0.07,41,0.899999976,43,,,0.5,5.800000191,41,0.589999974,,,0.039999999,6,,,1
905,,90504,14/08/1996,40,60,,,0.430000007,1.75999999,,15,0.800000012,0.050000001,28,0.769999981,40,,,0.300000012,5.699999809,31,0.400000006,,,0.050000001,12,,,0.699999988
905,,90504,10/9/1997,0,0,,,,,,,,,,,,,,,,,,829.1300049,181.6000061,,,,,
905,,90505,12/8/1996,0,15,,1.161000013,,,,,,,,,,0.699999988,16.59000015,,,,,,,,,7.019999981,,
905,,90505,12/8/1996,15,30,,1.184000015,,,,,,,,,,0.660000026,7.320000172,,,,,,,,,8.729999542,,
905,,90505,12/8/1996,30,45,,1.631000042,,,,,,,,,,0.159999996,1.639999986,,,,,,,,,14.07999992,,
905,,90505,12/8/1996,45,60,,1.713000059,,,,,,,,,,0.150000006,1.74000001,,,,,,,,,16.21999931,,
905,,90505,12/8/1996,60,90,,1.626999974,,,,,,,,,,0.150000006,4.46999979,,,,,,,,,20.35000038,,
905,,90505,12/8/1996,90,120,,1.74000001,,,,,,,,,,1.779999971,5.96999979,,,,,,,,,26.73999977,,
905,,90505,14/08/1996,0,20,,,0.439999998,2,,20,0.899999976,0.07,41,0.899999976,43,,,0.5,5.800000191,41,0.589999974,,,0.039999999,6,,,1
905,,90505,14/08/1996,40,60,,,0.430000007,1.75999999,,15,0.800000012,0.050000001,28,0.769999981,40,,,0.300000012,5.699999809,31,0.400000006,,,0.050000001,12,,,0.699999988
905,,90505,10/9/1997,0,0,,,,,,,,,,,,,,,,,,829.1300049,179.1999969,,,,,
905,,90506,12/8/1996,0,15,,1.202000022,,,,,,,,,,0.389999986,19.04000092,,,,,,,,,8.109999657,,
905,,90506,12/8/1996,15,30,,1.302000046,,,,,,,,,,0.779999971,6.079999924,,,,,,,,,10.22999954,,
905,,90506,12/8/1996,30,45,,1.756999969,,,,,,,,,,0.180000007,3.049999952,,,,,,,,,15.05000019,,
905,,90506,12/8/1996,45,60,,1.547999978,,,,,,,,,,2.410000086,1.50999999,,,,,,,,,14.15999985,,
905,,90506,12/8/1996,60,90,,1.651000023,,,,,,,,,,2.470000029,3.50999999,,,,,,,,,19.43000031,,
905,,90506,12/8/1996,90,120,,1.671000004,,,,,,,,,,2.589999914,6.349999905,,,,,,,,,26.64999962,,
905,,90506,14/08/1996,0,20,,,0.439999998,2,,20,0.899999976,0.07,41,0.899999976,43,,,0.5,5.800000191,41,0.589999974,,,0.039999999,6,,,1
905,,90506,14/08/1996,40,60,,,0.430000007,1.75999999,,15,0.800000012,0.050000001,28,0.769999981,40,,,0.300000012,5.699999809,31,0.400000006,,,0.050000001,12,,,0.699999988
905,,90506,10/9/1997,0,0,,,,,,,,,,,,,,,,,,829.1300049,185.3999939,,,,,
905,,90507,12/8/1996,0,15,,1.258999944,,,,,,,,,,2.859999895,20.70000076,,,,,,,,,9.68999958,,
905,,90507,12/8/1996,15,30,,1.014999986,,,,,,,,,,0.189999998,8.210000038,,,,,,,,,8.449999809,,
905,,90507,12/8/1996,30,45,,1.595000029,,,,,,,,,,0.25,3.210000038,,,,,,,,,14.90999985,,
905,,90507,12/8/1996,45,60,,1.651000023,,,,,,,,,,0.01,2.599999905,,,,,,,,,14.85999966,,
905,,90507,12/8/1996,60,90,,1.61500001,,,,,,,,,,0.109999999,2.650000095,,,,,,,,,18.78000069,,
905,,90507,12/8/1996,90,120,,2.078999996,,,,,,,,,,0.029999999,4.679999828,,,,,,,,,34.97999954,,
905,,90507,14/08/1996,0,20,,,0.74000001,4.21999979,,50,1.200000048,0.100000001,94,2.859999895,17,,,0.800000012,6.099999905,54,0.600000024,,,0.239999995,13,,,0.899999976
905,,90507,14/08/1996,40,60,,,0.610000014,2.829999924,,45,0.899999976,0.079999998,49,2.269999981,14,,,0.600000024,5.800000191,30,0.289999992,,,0.310000002,16,,,0.400000006
905,,90507,10/9/1997,0,0,,,,,,,,,,,,,,,,,,1854.619995,216.5,,,,,
905,,90508,12/8/1996,0,15,,1.001999974,,,,,,,,,,0.680000007,24.71999931,,,,,,,,,7.900000095,,
905,,90508,12/8/1996,15,30,,1.131999969,,,,,,,,,,3.119999886,8.869999886,,,,,,,,,11.14999962,,
905,,90508,12/8/1996,30,45,,1.715999961,,,,,,,,,,0.180000007,3.079999924,,,,,,,,,19.34000015,,
905,,90508,12/8/1996,45,60,,1.731999993,,,,,,,,,,0,3.960000038,,,,,,,,,22.15999985,,
905,,90508,12/8/1996,60,90,,1.896000028,,,,,,,,,,0.159999996,3.230000019,,,,,,,,,26.12999916,,
905,,90508,12/8/1996,90,120,,1.730999947,,,,,,,,,,0.769999981,4.150000095,,,,,,,,,22.03000069,,
905,,90508,14/08/1996,0,20,,,0.74000001,4.21999979,,50,1.200000048,0.100000001,94,2.859999895,17,,,0.800000012,6.099999905,54,0.600000024,,,0.239999995,13,,,0.899999976
905,,90508,14/08/1996,40,60,,,0.610000014,2.829999924,,45,0.899999976,0.079999998,49,2.269999981,14,,,0.600000024,5.800000191,30,0.289999992,,,0.310000002,16,,,0.400000006
905,,90508,10/9/1997,0,0,,,,,,,,,,,,,,,,,,1854.619995,172.8000031,,,,,
905,,90509,12/8/1996,0,15,,1.251999974,,,,,,,,,,0.74000001,25.34000015,,,,,,,,,9.699999809,,
905,,90509,12/8/1996,15,30,,1.485999942,,,,,,,,,,0.409999996,7.110000134,,,,,,,,,15.02000046,,
905,,90509,12/8/1996,30,45,,1.733999968,,,,,,,,,,0.270000011,2.529999971,,,,,,,,,21.13999939,,
905,,90509,12/8/1996,45,60,,1.661000013,,,,,,,,,,0,2.130000114,,,,,,,,,24.43000031,,
905,,90509,12/8/1996,60,90,,1.725999951,,,,,,,,,,0.059999999,3.819999933,,,,,,,,,30.37000084,,
905,,90509,12/8/1996,90,120,,1.710000038,,,,,,,,,,0,2.200000048,,,,,,,,,24.72999954,,
905,,90509,14/08/1996,0,20,,,0.74000001,4.21999979,,50,1.200000048,0.100000001,94,2.859999895,17,,,0.800000012,6.099999905,54,0.600000024,,,0.239999995,13,,,0.899999976
905,,90509,14/08/1996,40,60,,,0.610000014,2.829999924,,45,0.899999976,0.079999998,49,2.269999981,14,,,0.600000024,5.800000191,30,0.289999992,,,0.310000002,16,,,0.400000006
905,,90509,10/9/1997,0,0,,,,,,,,,,,,,,,,,,1854.619995,176.8000031,,,,,
905,,90510,12/8/1996,0,15,,1.404000044,,,,,,,,,,0,19.84000015,,,,,,,,,13.38000011,,
905,,90510,12/8/1996,15,30,,1.220000029,,,,,,,,,,0,10.42000008,,,,,,,,,15.63000011,,
905,,90510,12/8/1996,30,45,,1.50999999,,,,,,,,,,0,5.619999886,,,,,,,,,18.60000038,,
905,,90510,12/8/1996,45,60,,1.707000017,,,,,,,,,,0,6.570000172,,,,,,,,,29.51000023,,
905,,90510,12/8/1996,60,90,,1.593000054,,,,,,,,,,0,8.819999695,,,,,,,,,32.70999908,,
905,,90510,12/8/1996,90,120,,1.735000014,,,,,,,,,,0,5.440000057,,,,,,,,,31.59000015,,
905,,90510,14/08/1996,0,20,,,0.74000001,4.21999979,,50,1.200000048,0.100000001,94,2.859999895,17,,,0.800000012,6.099999905,54,0.600000024,,,0.239999995,13,,,0.899999976
905,,90510,14/08/1996,40,60,,,0.610000014,2.829999924,,45,0.899999976,0.079999998,49,2.269999981,14,,,0.600000024,5.800000191,30,0.289999992,,,0.310000002,16,,,0.400000006
905,,90510,10/9/1997,0,0,,,,,,,,,,,,,,,,,,1854.619995,222,,,,,
905,,90511,12/8/1996,0,15,,1.309000015,,,,,,,,,,0.5,19.35000038,,,,,,,,,9.670000076,,
905,,90511,12/8/1996,15,30,,1.281999946,,,,,,,,,,0,6.110000134,,,,,,,,,12.68000031,,
905,,90511,12/8/1996,30,45,,1.559000015,,,,,,,,,,0,3.539999962,,,,,,,,,19.86000061,,
905,,90511,12/8/1996,45,60,,1.687999964,,,,,,,,,,0,4.889999866,,,,,,,,,28.73999977,,
905,,90511,12/8/1996,60,90,,1.565999985,,,,,,,,,,0,6.949999809,,,,,,,,,33.59999847,,
905,,90511,12/8/1996,90,120,,1.815000057,,,,,,,,,,0,3.910000086,,,,,,,,,33.04999924,,
905,,90511,14/08/1996,0,20,,,0.74000001,4.21999979,,50,1.200000048,0.100000001,94,2.859999895,17,,,0.800000012,6.099999905,54,0.600000024,,,0.239999995,13,,,0.899999976
905,,90511,14/08/1996,40,60,,,0.610000014,2.829999924,,45,0.899999976,0.079999998,49,2.269999981,14,,,0.600000024,5.800000191,30,0.289999992,,,0.310000002,16,,,0.400000006
905,,90511,10/9/1997,0,0,,,,,,,,,,,,,,,,,,1854.619995,202.3000031,,,,,
905,,90512,12/8/1996,0,15,,1.243999958,,,,,,,,,,1.269999981,21.63999939,,,,,,,,,8.229999542,,
905,,90512,12/8/1996,15,30,,1.264999986,,,,,,,,,,0.050000001,15.81000042,,,,,,,,,14.13000011,,
905,,90512,12/8/1996,30,45,,1.682999969,,,,,,,,,,0.150000006,8.079999924,,,,,,,,,27.68000031,,
905,,90512,12/8/1996,45,60,,1.73300004,,,,,,,,,,0.100000001,3.960000038,,,,,,,,,33.90999985,,
905,,90512,12/8/1996,60,90,,1.682999969,,,,,,,,,,0,2.130000114,,,,,,,,,31.53000069,,
905,,90512,12/8/1996,90,120,,1.786000013,,,,,,,,,,0,1.409999967,,,,,,,,,34.00999832,,
905,,90512,14/08/1996,0,20,,,0.74000001,4.21999979,,50,1.200000048,0.100000001,94,2.859999895,17,,,0.800000012,6.099999905,54,0.600000024,,,0.239999995,13,,,0.899999976
905,,90512,14/08/1996,40,60,,,0.610000014,2.829999924,,45,0.899999976,0.079999998,49,2.269999981,14,,,0.600000024,5.800000191,30,0.289999992,,,0.310000002,16,,,0.400000006
905,,90512,10/9/1997,0,0,,,,,,,,,,,,,,,,,,1854.619995,195,,,,,
905,,90513,12/8/1996,0,15,,0.852999985,,,,,,,,,,0,21.63999939,,,,,,,,,5.869999886,,
905,,90513,12/8/1996,15,30,,1.123999953,,,,,,,,,,1.269999981,11.67000008,,,,,,,,,9.010000229,,
905,,90513,12/8/1996,30,45,,1.330000043,,,,,,,,,,0,9.609999657,,,,,,,,,12.94999981,,
905,,90513,12/8/1996,45,60,,1.842000008,,,,,,,,,,0,4.21999979,,,,,,,,,19,,
905,,90513,12/8/1996,60,90,,1.606999993,,,,,,,,,,0,5.53000021,,,,,,,,,17.94000053,,
905,,90513,12/8/1996,90,120,,1.406000018,,,,,,,,,,2.730000019,6,,,,,,,,,22.77000046,,
905,,90513,14/08/1996,0,20,,,0.769999981,2.75,,75,0.699999988,0.129999995,76,1.639999986,18,,,0.699999988,6.199999809,48,0.550000012,,,0.180000007,16,,,0.800000012
905,,90513,14/08/1996,40,60,,,1.49000001,4.139999866,,90,0.899999976,0.119999997,49,2.99000001,13,,,0.600000024,6.800000191,30,0.180000007,,,0.980000019,24,,,0.400000006
905,,90513,10/9/1997,0,0,,,,,,,,,,,,,,,,,,1607.27002,187.8000031,,,,,
905,,90514,12/8/1996,0,15,,1.161000013,,,,,,,,,,0,13.57999992,,,,,,,,,9.479999542,,
905,,90514,12/8/1996,15,30,,1.258000016,,,,,,,,,,0,6.349999905,,,,,,,,,11.82999992,,
905,,90514,12/8/1996,30,45,,1.682000041,,,,,,,,,,0,4.389999866,,,,,,,,,19.37999916,,
905,,90514,12/8/1996,45,60,,1.651000023,,,,,,,,,,0,2.74000001,,,,,,,,,22.70999908,,
905,,90514,12/8/1996,60,90,,1.738000035,,,,,,,,,,0,2.900000095,,,,,,,,,24.67000008,,
905,,90514,12/8/1996,90,120,,1.766000032,,,,,,,,,,0,4.880000114,,,,,,,,,26.20000076,,
905,,90514,14/08/1996,0,20,,,0.769999981,2.75,,75,0.699999988,0.129999995,76,1.639999986,18,,,0.699999988,6.199999809,48,0.550000012,,,0.180000007,16,,,0.800000012
905,,90514,14/08/1996,40,60,,,1.49000001,4.139999866,,90,0.899999976,0.119999997,49,2.99000001,13,,,0.600000024,6.800000191,30,0.180000007,,,0.980000019,24,,,0.400000006
905,,90514,10/9/1997,0,0,,,,,,,,,,,,,,,,,,1607.27002,180,,,,,
905,,90515,12/8/1996,0,15,,1.281999946,,,,,,,,,,0.159999996,16.23999977,,,,,,,,,9.43999958,,
905,,90515,12/8/1996,15,30,,1.077000022,,,,,,,,,,0.810000002,10.47000027,,,,,,,,,11.77000046,,
905,,90515,12/8/1996,30,45,,1.718999982,,,,,,,,,,1.370000005,4.119999886,,,,,,,,,20.28000069,,
905,,90515,12/8/1996,45,60,,1.682000041,,,,,,,,,,0.519999981,2.5,,,,,,,,,19.40999985,,
905,,90515,12/8/1996,60,90,,1.940999985,,,,,,,,,,3.700000048,2.920000076,,,,,,,,,25.22999954,,
905,,90515,12/8/1996,90,120,,1.572999954,,,,,,,,,,0.129999995,2.670000076,,,,,,,,,28.45999908,,
905,,90515,14/08/1996,0,20,,,0.769999981,2.75,,75,0.699999988,0.129999995,76,1.639999986,18,,,0.699999988,6.199999809,48,0.550000012,,,0.180000007,16,,,0.800000012
905,,90515,14/08/1996,40,60,,,1.49000001,4.139999866,,90,0.899999976,0.119999997,49,2.99000001,13,,,0.600000024,6.800000191,30,0.180000007,,,0.980000019,24,,,0.400000006
905,,90515,10/9/1997,0,0,,,,,,,,,,,,,,,,,,1607.27002,187,,,,,
905,,90516,12/8/1996,0,15,,1.343999982,,,,,,,,,,0,18.65999985,,,,,,,,,11.72999954,,
905,,90516,12/8/1996,15,30,,1.230999947,,,,,,,,,,0,7.199999809,,,,,,,,,13.5,,
905,,90516,12/8/1996,30,45,,1.937999964,,,,,,,,,,0,3.089999914,,,,,,,,,22.69000053,,
905,,90516,12/8/1996,45,60,,1.868999958,,,,,,,,,,0,2.970000029,,,,,,,,,29.82999992,,
905,,90516,12/8/1996,60,90,,1.644999981,,,,,,,,,,0,2.289999962,,,,,,,,,24.86000061,,
905,,90516,12/8/1996,90,120,,1.70599997,,,,,,,,,,0,3.980000019,,,,,,,,,37.81999969,,
905,,90516,14/08/1996,0,20,,,0.769999981,2.75,,75,0.699999988,0.129999995,76,1.639999986,18,,,0.699999988,6.199999809,48,0.550000012,,,0.180000007,16,,,0.800000012
905,,90516,14/08/1996,40,60,,,1.49000001,4.139999866,,90,0.899999976,0.119999997,49,2.99000001,13,,,0.600000024,6.800000191,30,0.180000007,,,0.980000019,24,,,0.400000006
905,,90516,10/9/1997,0,0,,,,,,,,,,,,,,,,,,1607.27002,240,,,,,
905,,90517,12/8/1996,0,15,,1.258000016,,,,,,,,,,0.170000002,13.48999977,,,,,,,,,10.39000034,,
905,,90517,12/8/1996,15,30,,1.279000044,,,,,,,,,,1.049999952,4.570000172,,,,,,,,,13.38000011,,
905,,90517,12/8/1996,30,45,,1.761999965,,,,,,,,,,1.350000024,2.559999943,,,,,,,,,20.68000031,,
905,,90517,12/8/1996,45,60,,1.677999973,,,,,,,,,,0.400000006,2.609999895,,,,,,,,,28.39999962,,
905,,90517,12/8/1996,60,90,,1.738000035,,,,,,,,,,1.789999962,1.929999948,,,,,,,,,31.65999985,,
